event_id,event_label
1591700,0.007094927770383568
1989960,0.0054801294503363926
177260,0.0030106949863698855
2530200,0.0029317434041573045
2155540,0.018362782767421676
1315500,0.014086312407404525
2678960,0.013526343638112219
426860,0.0031776366401966684
1283260,0.015145211508532439
427260,0.014795641595599646
513960,0.003989163299508247
2150140,0.012566028307061064
1665920,0.0033144683328922954
2289860,0.00545555736765407
743320,0.008343322404187675
1503480,0.034986632917716996
2816120,0.0027768221347125297
1079560,0.007149212930910223
508220,0.04155357744196491
1157860,0.03748498582479415
1966780,8.855956082484719e-4
427360,0.024434501884739425
1060480,0.0022091965870335334
990380,0.0023338417607822693
356960,0.008308882659728596
721860,0.00842375191677641
1537320,0.0025902515767212042
32320,0.009745136944108262
2282560,0.004791608750702001
1753500,0.026038053231622237
391400,0.7131021666267154
122460,0.05596267949675639
2351280,0.025295284260933578
345940,0.008741110889617725
2606240,0.04808750907378004
1972320,0.010993473903613236
2147860,0.016712234418989346
1453000,0.15810435214699844
2071600,8.983487972084475e-4
1694200,0.008308841766438299
2135220,0.003237739663710257
114400,0.045108814554696
1986280,0.06961061186739428
575160,0.05386968037860021
2975440,0.0045667127380210545
2011800,0.011286593867465005
1165800,0.008188030183655113
2663340,0.004661051412042526
274960,0.0042344438239954344
1322540,0.0010391305543479689
1179380,0.01148316190650347
2578860,0.008456002351413265
1100280,0.0034233745617863157
2938140,0.004997408294566782
683640,0.003774741340027063
81300,0.014495405019285146
1478720,0.018079596728287073
856400,0.013364822724640426
1797260,0.009370588403358566
2674820,0.024379137873373646
2744800,0.7368911854460307
321360,0.007037312145313024
2200600,0.021753332836290953
2969260,0.0072935558701239115
1803080,0.0031753553238075814
1203860,0.007239477184006135
1919400,0.0710328323194489
1485640,0.0049266568924585885
1888200,0.004723209461503379
1778320,0.006784545167303498
2124260,0.003980958393728145
2536380,0.0021499078927289684
2161260,0.003581960204518606
2998480,0.012646029331835801
35760,0.01786285602029656
265700,0.007319397072197386
633500,0.013922613271186771
20260,0.021955357685550732
2314380,8.395856969488539e-4
455280,0.003746848347289352
1657120,0.009668174211170666
1184140,0.010078357898857774
2676640,0.007264295560348244
1674460,0.0017332742327072692
2372840,0.0019202725140663583
1395480,0.03160367735078099
196120,0.007625559412696038
1890880,0.010925155442277642
1518840,0.0021850546005682636
1156060,0.011489165775455926
1232120,0.011282791433824556
2641480,0.005529489025829405
1396160,0.02132595848457572
2605160,0.03994862518784017
637780,0.04866684281651502
491020,0.5162564058558264
1053680,0.0017899151501500803
545340,0.0036406820425113904
734340,0.021487078994276234
1814960,5.079338969127667e-4
2842460,0.01970566085300728
848260,0.0016274197435567509
2068280,0.02424875655357465
2011740,0.046832718282383924
1701980,0.014888317507333744
2227800,0.01698213205235545
671440,0.08718875050450499
2988760,7.37565919588248e-4
524360,0.014067210698606497
748480,0.005117307993759752
187060,0.0046508658885140676
2981400,0.004373148923621756
636720,0.006996155601712042
1979580,0.0024258103644721227
1417440,0.0457664559205342
2598260,0.35504252170360845
2879060,0.028926909481291348
2489460,0.015814370467120285
246200,0.02836266284840403
1107780,0.003205800438672358
1760380,0.01732136180542539
1490980,0.17192307696230635
606000,0.03426334795632465
188600,0.010794097978689453
493720,0.008193930628084966
1322860,0.008839464640689425
1928160,0.00930689033741104
1171540,0.004521196642493022
609600,0.14025216356002673
1321660,0.03506060933409928
290380,0.011202793459770382
889320,0.006037231862658924
887780,0.03395289266468331
1007580,0.014506248386587412
2052000,0.01139252997961228
2810040,0.00674319342175409
714420,0.012027507854846908
1122920,0.0375767855158193
2097840,0.004920049540065964
2403040,0.01443973803123393
496380,0.008492669426305622
2982840,0.005050928916577844
476800,0.010286375459850372
1695880,0.01961377406858088
2541720,0.0037590189781745997
2275700,0.009469048023702067
308780,0.17763663758117887
1155800,0.006712125970248523
2598220,0.705404652478094
1647060,0.002740106321960667
1851400,0.49436653346973986
1687020,0.004904621518722664
1141260,0.6030024830476671
1378420,0.5219927510348503
996760,0.0020170232690932322
349160,0.001963641956509446
2532680,0.004056888526136153
1852420,0.008144944321815891
1949140,0.007452265958208071
2996180,0.005001726901764768
754040,0.007383046458706579
1923040,0.05462021935137439
863820,0.009543589005137377
2908780,0.029355231624211692
2736600,0.004607374705450006
459040,0.030444361468584553
162980,0.059831241916039474
2510960,0.011236560752867365
2662440,0.03451956622864746
1490220,0.12869010003104484
986500,0.004416012337174245
961260,0.04281004113561628
190380,0.004692714262719189
528460,0.015322639939994257
2297280,0.08108235625995773
2659800,0.02700450915986007
1585480,0.009907699215781057
2612620,0.02789686249447155
236180,0.047740040590418344
2555700,0.008870148236391448
571060,0.00919343890881163
572520,0.07743926832778063
158820,0.04704926529470128
2185160,0.00799774046187406
1002840,0.0034624291601134693
1228800,0.007585200091013124
775140,0.042330612157919126
247900,0.013064065552626491
360360,0.034353248834948315
772060,0.01207753828091951
1089000,0.007524205418750113
71140,0.004904435519660777
606260,0.02698089525803572
368540,0.09101871739889755
2657580,0.0026102053502879015
461680,0.02256049166178836
403500,0.016910540586063318
2285620,0.007010790658874578
596080,0.16084511875440155
2960580,0.0178591321236808
600020,0.837873866354434
1874640,0.008184914636279496
1612800,0.003431799819410787
2441340,0.0020736025725445364
2005560,0.016709453386400782
2507160,8.358111455487738e-4
2075280,0.011950052071240532
1734820,0.00610010236737167
1782400,0.18955997307785083
1736540,0.011120798499005147
1459540,0.010038610127205116
812820,0.025654302998263833
1420460,0.018435648563101273
471720,0.04868607208248189
1752860,0.005923114795133125
202760,0.014129168652538979
2492100,0.026030733175545055
1088240,0.006005066605401519
563000,0.0032560715869914395
13940,0.01358330641790789
2314200,0.19958987520050783
1199340,0.5293856617723355
2846340,0.0023179487883177963
2974760,0.014532769183603727
517360,0.022388966350782854
875760,0.009171136746352436
387880,0.6761347498177288
900740,0.02377022280298627
2245340,0.04803695511660826
280820,0.021360340352486205
2071060,0.004854911284241049
12380,0.02595600762875702
918640,0.016383628788609286
2324040,0.004571900453561941
2199240,0.004787323847945717
2234360,0.018299980616482102
1756080,0.13277279504926964
2502120,0.0019598930128256363
900940,0.2374970498764938
137400,0.02052696936016907
2634820,0.014202703389091334
779980,0.0036580148939102295
1511800,0.016501222804118008
1269880,0.768314430936296
293020,0.011465076368249047
2819200,0.010370869908994586
2749020,0.07985319024230073
2659840,0.0012299941929521238
91380,0.007219332342372183
653840,0.016719511866430153
2403820,0.06585008136102735
1558660,0.021381601495175814
2604460,0.008435629580118871
2274660,0.010638936610631016
1438880,0.02411834599827178
1880560,0.0029550894521641817
2860480,0.04217454095002183
1684240,0.008142711329080463
2769640,0.0045795869360566125
42000,0.35630554515393925
1365860,0.012801919762250782
103700,0.026877668200541098
2636540,0.007782073472879274
929020,0.06783717906876534
129480,0.0029103438501023515
1597800,0.015306155175842499
378500,0.006400706909619099
2617780,0.004641550342889868
81020,0.006932132177509498
84620,0.6952634779842098
2144620,0.0028483860018374894
1262320,0.0058387989025829095
184780,0.006055869287434331
2179080,0.03624920242516217
2910700,0.0036998378696844548
398680,0.012537024815715558
2840880,0.026147093885858626
2291240,0.005433968968410683
1251060,0.0029872980182245705
587500,0.0039746176111885335
2211920,0.005089084152983131
921580,0.011950827959054888
2369700,0.015236397654851163
1208780,0.003199917948355481
1956920,4.3582761885899954e-4
2334320,0.01235927377960128
2913980,0.013354820464295853
1025800,0.04233915730564438
712280,0.006755466550428883
1053260,0.003407512738904342
705860,0.003533803380177162
1706660,0.007434066273573459
2758740,0.006177815427782382
2045160,0.02130348434709453
613660,0.004485237742064246
1937560,0.018100536922662235
2273640,0.004699289642743018
1274780,0.006609510224598227
2657320,0.0047515583428947294
88440,0.014746160858161694
44940,0.11710161197323456
1963800,0.02444511921609572
2156300,0.08870982043605218
994860,0.44311851551416453
383860,0.01619750495523306
332840,0.005982720062741829
1865640,0.04606778688967274
395240,0.021092473576081436
1119620,0.02693149841313776
1527520,0.013549409998841917
28200,0.0015442573857966447
1588380,0.005734021335386562
710500,0.001367603278052859
342020,0.011106999259798144
353360,0.07675348791135612
2306140,0.0043410167646324785
1490840,0.03948795074160678
1625080,0.7862589395178456
791500,0.038995092484323854
2908660,0.011533430968543529
1033960,0.019287326157586875
920980,0.004030393382244164
395340,0.028490293454726073
785600,0.003440766262864269
2656540,0.007438674752881134
2188720,0.06153676060330167
20080,0.02555759646389492
2988360,0.011474399525508482
1166100,0.006052415072345712
13260,0.7050947487770445
2325040,0.007878956048832488
175040,0.008318290618397728
2519080,0.0037266683412712502
1740140,0.018027601967101518
1296340,0.0035227564182329463
646280,0.00405139651437223
1790980,0.012181554974405718
2734620,0.004098104409210755
1273640,0.1687902095039563
1757620,0.0074733087193367635
2568060,0.014995008446366682
2069980,0.004437284662613975
683740,0.0071324100057160245
1892700,0.00910502075626009
1271400,0.7542561853651015
1869180,0.004491089764204554
1099520,0.0074876383526181305
15880,0.0039570921347671165
2815900,0.01844593977645535
1365180,0.003779334424883888
2989400,0.003478301778005611
2352600,0.012733887318086258
1545580,0.001493698444651506
2748200,0.004959054870652859
2873900,0.004167235712078022
655560,0.019009137815931394
852580,0.003537616259546548
951320,0.0037639456844451944
1868160,0.5927120786049078
2923320,0.02957222078817607
2806580,0.00894761245551825
1314600,0.06287813819410033
380020,0.0018200638439501715
946320,0.0018928474624938664
874520,0.004023684175153321
1335160,0.0015807662897577195
2724900,0.5763361341445218
1852220,0.012559181372984927
1459740,0.03312253476531434
2401380,0.00799140136462164
1180940,0.018745518819353768
2332760,0.006951635798988424
612980,0.009424855022453882
1575940,0.005321361373873914
263480,0.030055670426034062
1285200,0.013963798786763322
1269400,0.004392605084657361
2749340,0.03502607113764252
1883760,0.008885947824072166
1521560,0.004097054653846047
2317380,0.007527526493862702
9960,0.009475072957596552
1605060,0.07296111518909341
320200,0.015261272780642526
687460,0.01904608385166036
2882100,0.025341000376001746
1867520,0.013801099562684155
2052160,0.013233123530076737
68880,0.013166152681807595
2433020,0.004429413687914859
2279440,0.01676823092370402
364160,0.02161433856755782
1607140,0.034205430738801994
1036080,0.005333012558639638
475640,0.008353314627232766
1144760,0.06864333000202694
990540,0.005545549419306367
1257960,0.00483282570038393
2911580,0.06286119610627544
1946740,0.005257424743165136
2730600,0.03515592916518338
1930700,0.013883786097161848
2171400,0.0019459981075550588
529460,0.00986837364941746
2900360,0.004870775089503073
2760680,0.012936115817097287
701360,0.08515729499023585
2689040,0.00794235983076166
2591520,0.009216633689777902
2602060,0.004910179995174186
2119040,0.02793570506464224
1365820,0.6843325854945023
790780,0.033310342711147495
2671220,0.002888434229468998
98840,0.020021709563786603
2340680,0.016012389831869495
1334580,0.0052251506208239856
1678100,0.010757884869312262
2345460,0.01035845337533208
1339640,0.05610588403874464
301500,0.008732950238701298
590860,0.0019299542850260269
2076120,0.0036464669429704705
201180,0.017638220265144756
1495920,0.006799060115107455
112600,0.01837928819883583
1245820,0.014850015296422398
1247780,0.007467157169528247
2720120,0.0018892423995147017
216620,0.028975443176650028
616540,0.013612715518921202
1173840,0.06000395263351585
2993820,0.03140062508317236
1826620,0.006052545715981313
45340,0.01676453107402968
379080,0.08907968392904485
1046220,0.07781487704496166
828600,0.19308992907880154
2185060,0.017857252648906728
472200,0.022807784577155602
594460,0.005251387511749063
1790180,0.027256315083037084
2766840,0.08217230935087828
746080,0.002417814182339182
757240,0.007948120042173224
2524980,0.008858247677172935
705620,0.0059048536883421045
748680,0.2359331533781398
2092140,0.0021661168928812876
1798640,0.003973006807014411
1012240,0.015950662527392016
2529260,0.004833718485439245
2797900,0.003520423877572738
903240,0.002377824518411017
2015780,0.0044542733355909195
5940,0.006426335603524175
42060,0.006074392222196472
576980,0.00733999292641939
899360,0.0027478921412957625
718560,0.0019694134362166263
487500,0.009372397016935883
503620,0.002908487824452621
954200,0.007796178899705127
1759900,0.007149607582887117
2123040,0.006100652953083735
2472480,0.005527007469535422
2762880,0.02073733602215315
2435260,0.0028733277069830144
1325900,0.017006597417146576
2249320,0.014785452383116675
1805000,0.012971542268294355
340320,0.010656342014645015
925440,0.005795594782508128
1745560,0.004027952547737378
1938880,0.035030781076776325
1793060,0.015034240149052547
177800,2.991224728752589e-4
700940,0.006963223676453872
2000120,0.01273911206625518
394600,0.010719206807485348
2897900,0.003254074380219668
2432220,0.019593391605549872
2680680,0.023225436968258396
655820,0.08345411528361732
2741780,0.009154850377029391
994680,0.02718471180682686
670540,0.024975249207737513
978000,0.024506857658000904
2446800,0.4374412485824314
14620,0.009108480694316645
1688740,0.0047333415954679625
2976200,0.004028756169896251
2653420,0.48269553282979627
2959420,0.0071359938271771135
2516280,0.0049720142210216475
1914060,0.5783932951689252
2391320,0.002316086815666393
2829360,0.0018846599541916882
151080,0.8115074638372715
668060,0.8073040705452638
2876340,0.008419057213670582
1999440,0.04710115936867905
2169900,0.03267567833686901
869920,0.08848757428865296
1384900,0.0022922177832286794
1115520,0.009363749209442388
629580,0.0070759589845330595
2462820,0.0048723263604859585
2987920,0.022136305490076568
616780,0.016939059699038427
1283000,0.005050769276872591
1947860,0.016450162793990006
1541260,0.005133880746628857
2881120,8.058463772277197e-4
912380,0.13161154999672958
1249320,0.07511477351098024
2058160,0.017689690375680613
736600,0.08912676803583611
1229620,0.004199977431104846
1851580,0.022770042533388293
824740,0.008132065051349712
1322200,0.041743704398653055
2241040,0.04649632030937617
1544780,0.0061557211086675084
432240,0.0022495678149259167
2487680,0.006510566592931546
256980,0.004447796235375299
318440,0.03196699950239196
2175000,0.17316159825933675
1003560,0.17070398655489782
2535980,0.02264498505009849
1637240,0.012398374975672057
1993500,0.034350348437559464
1219880,0.010646873389198147
59940,0.008812052088278257
2258920,0.0051837054902307755
1823680,0.014432196578065725
1143700,0.0035837975588307778
248280,0.00789720674809455
1263320,0.012685761252603536
2997320,0.005546310054468625
2724560,0.00434344172247516
1139120,0.007036913224063031
2124080,0.03288129995388099
1061600,0.0021584591543143956
2929300,0.007476088414103573
2564920,0.021097110823700204
1702440,0.04332269228331124
706540,0.013058959085544134
1327800,0.056424823964719054
1706220,0.0038723759217554597
2000480,0.012683825508468747
2413260,0.0077274388709052165
1327960,0.024205774044769753
1252480,0.01352342166763185
2504200,0.0024987790760340653
2057820,0.015034738097124046
2223560,0.1042798668932323
766140,0.017057928336939993
492400,0.006143700883481093
2987300,0.0018224199620730033
2242440,0.342551613959289
567320,0.1326036596040468
246280,0.014934159882387832
2129140,0.02564693243925116
277560,0.009369865785671354
1332560,0.0014269431501915488
504180,0.01327938406653454
1790920,0.006317919844548256
2813940,0.0032612406128326916
537920,0.008955206208381937
124140,0.00894133924543844
2226480,0.027624438985342767
2212280,0.019825930738840175
1629940,0.016315677953213283
2082580,0.0020795662946176295
2881560,0.008885473479572057
1332260,0.017778582708929503
2227120,0.00591228775640689
2489740,0.005565872402581951
1456560,0.018367042461548792
1901580,0.005893975116233437
764140,0.04229976544918949
1158000,0.005980060191356377
846960,0.012407175862540845
2827260,0.0046200236513457196
401120,0.01919175957009276
2530320,0.04207118698544454
1813600,0.11484684313178715
2441400,0.0371687541200577
2403920,0.012961740353920573
1618040,0.0029605136614106677
281280,0.13523411013650916
2526480,0.009535237707081933
1857180,0.006609568856943731
447420,0.005023016973540171
285720,6.416914973265181e-4
75320,0.009294711609843636
1065920,0.0652614512167298
2416460,0.008303077006053285
466920,0.00971048194234246
331820,0.0030356858538245404
1650840,0.02509137582124776
2071660,0.007551968526678081
2036960,0.025082514860013415
1770800,0.002994262175527287
2522420,8.460998584919812e-4
1956320,0.00857275582969158
258040,0.018080350238035937
1311700,0.012876065309968085
2653940,0.1162126168966167
1044720,0.013907081347997395
273840,0.019591219984651055
1593020,0.0032784449324271153
2249100,0.002093320843758834
1671840,0.008589132036938922
288920,0.013065750693213408
2792040,0.0030429507232912463
541320,0.4132149900991652
2002160,0.014280451139952148
2358960,0.32751439550841366
1874880,0.2714218950490239
2020120,0.017978190888493874
1800700,0.01561435618353706
810720,0.017175454575260662
1375800,0.026814004247034725
2603160,0.008388080024758025
1683860,0.04603873551504196
2433460,0.0254306767509372
2647160,0.016688465540009176
2533680,0.005355239154241208
2151600,0.0039790788149756595
384400,8.788013044408227e-4
1454200,0.018758787541776678
2025760,0.011775453248961766
2387300,0.007124485787114351
789340,0.018807921647958966
33320,0.07875654887291482
14560,0.006012247366723297
2225260,0.01076089905010096
1642080,0.0031025727222495593
1960560,0.0041333134979026276
850040,0.004082994905334676
1080520,0.12042370485783668
523740,0.024030445507645288
1277200,0.007343578514401969
244620,0.012660392184925868
2117340,0.004366722076123925
603580,0.0020426609719163885
276520,0.011409539711441364
2531900,0.0015969250995019975
1899340,0.03540481306372984
1062220,0.011311231346922817
745480,0.010787650561853443
981640,0.016265376298261948
2252040,0.0015448595585368422
2841440,0.003995921744405335
2412800,0.010036760899866055
1209120,0.005097613875629117
1798180,0.029769359511696607
1026300,0.005890158190936895
1681360,0.00846019639070843
2456340,0.1637898018089605
180200,0.014704300202256574
1616640,0.004756212854087302
2336880,0.0014995063094712015
478540,0.0197963681290728
1639240,0.004544721527608655
1758720,0.007417427277886722
1409560,0.014002393555055871
2534620,0.0053736566001081265
1957940,0.021038180796281277
55380,0.014382771033802812
2866440,0.011370521301728297
107180,0.028024785706234703
1029360,0.0010379967862645157
640760,0.6319020569655635
1946600,0.009352957623504533
470520,0.0012227787786618352
2688780,0.008792343474569501
1831340,0.06433850049144885
2783180,0.011279914313271614
2763860,0.005723010085199745
1018000,0.16002673633034803
1577020,0.010557493198150972
1093380,0.003619326896365633
698340,0.03501867872288024
2767140,0.03456604604953187
1777780,0.005727785050143403
2782740,0.016961122660265816
38300,0.017325883750942836
80,0.2960528461128901
130060,0.0012694473759092002
2990080,0.2955580175127018
668480,0.011606802312526646
1719660,0.012658394820042312
1428060,0.08279381148548821
1011340,0.012001388711515232
1071340,5.442537172213065e-4
1954840,0.027529346026213392
2401300,0.04549723839435355
2462620,0.002670465076454891
2409180,0.035198847038344354
1027960,0.0014687556771380158
1584740,0.011974595277183954
2467760,0.006362009086781532
937000,0.00895903623083661
1743380,0.002380037877643695
36240,0.04549862471095382
1797540,0.002468716033719986
1605420,0.032777340321611795
1033560,0.06101507182751401
88800,0.006922614070538754
2228520,0.01670144295352671
1841140,0.0013346367824837763
2997720,0.0073738461252865406
1270000,0.008816974678178748
2497140,0.004201722380154053
1635800,0.007800998461157058
1178740,0.004357970560672937
1883740,0.007851712784422898
2377720,0.0027428496572520565
905700,0.01276546845032562
1726620,0.0026457613987031087
2356200,0.003677757301613498
124260,0.00909083551487034
1468040,0.007175133953079462
211080,0.014886635201991228
2988500,0.00455255447532454
2634540,0.0035868595094513235
2311540,0.0095412018046463
1474800,0.035450563106931704
2620540,0.0026013567961846213
1038960,0.009873538660248043
1939020,0.002633473041758032
2662580,0.005639332018401989
153100,0.0045901713376213515
915600,0.007104763367397779
1653080,0.5099576149345977
30620,0.02771329801478725
1239440,0.012376378013318671
786500,0.2894613796288115
2265360,0.009602574869325725
1673020,0.007088377102593584
2140400,0.002409418256701997
511980,0.05054325760353245
986940,0.07586017860453208
1940820,0.05993201751448438
2483820,0.007857316316931349
753720,0.019877007008046604
681400,0.002501343358383696
468440,0.007253047680519667
889840,0.02392051503327333
2057680,0.013345995226877815
831400,0.039938380302370374
1761400,0.0013883915971979748
1720160,0.021159663430083825
56640,0.004221110701671157
822160,0.8136917311791687
719500,0.030310978058701886
898960,0.0014356442633957469
2744520,0.003711487877784867
2714180,0.030240464979636013
2075520,0.00380858532571042
1224480,0.005307842051314059
1007820,0.0027134813661664663
2661760,0.008588503647666303
1146020,0.005894741491837468
1069460,0.004008090769819906
2337720,0.003977811098950253
2190220,0.8459415008526393
1894220,0.23571655941151326
2012100,0.002510210075413771
2725360,0.010482049215315604
2528520,0.001234017432052129
1166960,0.0023704062112078193
336080,0.010275623745761268
2918400,0.007283199336813608
2314160,0.007973806651166678
2909880,0.015134847869685402
1408920,0.010141783630232904
1949460,0.005704061197392082
1940420,0.014327283578816009
1660520,0.006134425441667573
528660,0.001865896304190238
2188380,0.028349708410043122
459520,0.03502898078510366
1821940,0.014797025213580057
495540,0.06116011667601867
2039660,0.002214632333874385
49380,0.0632524919195688
1520660,0.5880350189562773
2312340,0.02204999837219059
2264360,0.008292648475919338
799780,0.007580692547797482
2083540,0.013613527532566854
1799080,0.016161213222615642
749940,0.005948871221469909
2457280,0.0035993481957605706
1883000,0.0024253193955744517
1752580,0.030532165569936407
2615520,0.00603331023891119
2571120,0.051068098193905405
1010620,0.004261556912007764
2122480,0.0032812769641343107
499100,0.00696650407750259
823740,0.023563627068057025
1179420,0.001625476081862748
1318200,0.02559377533285388
413580,0.002079163608332484
2994220,0.035392944805274225
2937660,0.16745081041222967
1042600,0.016753082321213225
1444340,0.011552721388800594
1906800,0.29341169863760225
1561700,0.007099837661020114
2653040,0.01303471094563894
2473780,0.025283198987337503
488960,0.001323891585611794
2396100,0.011210887439918988
642480,0.027442375983088053
510360,0.005896857870649719
2826180,0.002749258343300569
1443400,0.007567372839815877
615800,0.024948068153246482
2554420,0.02344443296953964
2809220,0.02157440409909456
2152960,0.0025007741688752518
1019060,9.557869912839537e-4
2439580,0.006452304877735175
2361220,0.011498383644089285
524040,0.05333927422498415
1874380,0.031779088474874304
510080,0.009931797828387502
422700,0.013715458991692915
2127380,0.0060268505125309355
1360040,0.0069511679016338946
2083220,0.008896769784799797
39160,0.5272897895741179
55880,0.008225757010582438
1114540,0.18473322682805549
1565720,0.007029132356026726
2227060,0.009547054722572916
2287620,0.04080008582347254
2266080,0.9253391155901668
2693760,0.0010973967309884653
1019820,0.00780614515248354
2564020,0.043039461844422054
2226360,0.010919313020342897
62340,0.007735628170414883
1085420,0.002738588819602311
374780,0.03236189691883957
2928700,0.0010909521718530809
1412320,0.04197283425530158
2123920,0.012892505458445324
1178660,0.0034500498863371193
1945900,0.023036778816543296
2019060,0.06633267965832533
773220,0.017212153918255667
628720,0.02839805578815819
702180,0.0023268601969221436
2162340,0.014117343583492765
562700,0.018607906882942907
677000,0.3152951527442359
2216700,0.0017313144285782244
1676240,0.011069778727319578
1731620,0.0029172560506041823
1933840,0.018409564928154754
96720,0.004211173206054769
1145440,0.5769581599152572
1949380,0.02485062211531404
314080,0.012065185502964208
2900280,0.03489062934906857
39640,0.05540590630744491
1449380,0.003720782937766708
341120,0.0015237012255088494
2960300,0.007725045763618679
81160,0.02583116209390239
2462160,0.28501235010250375
1560760,0.007112879645559019
412260,0.012076245510450313
892900,0.018784130059761536
2283460,0.005385680648896448
475740,0.08553133904165232
463780,0.0035474992210361173
66700,0.03286222302676711
1145940,0.892402888806657
1155760,0.00518743338088464
1585560,0.017436926354937907
2143760,0.02251067215741752
2319000,0.01062894110467428
501560,0.00833327049386147
687620,0.009330424552387105
827380,0.001455503731832371
2724060,0.011793772538538345
1245680,0.004377866114348576
1194060,0.16212456343705445
2940080,0.012810341381737872
504860,0.004194963915131391
296580,0.0037356193608531494
2177700,0.08666304680472699
816080,0.010095057220059768
581400,0.0199438850283809
265940,6.680035088625316e-4
2741500,0.015195069884714786
30680,0.0028002623101923566
994840,7.17148765546009e-4
1001200,0.006440723575623956
1764580,0.010846676767748158
2361040,0.013745828373871864
1485760,0.026419162668470955
1273180,0.016001152136670024
887200,0.629312505196104
1091140,0.07535118660521369
1434680,0.024141087549270773
2697440,0.007908590790564218
2917480,0.2452594594985156
1609040,0.010128764354531247
896160,0.0020267101735141537
154900,0.007962264218493926
2522520,0.002101001457725492
278680,0.02071392177962157
1171040,0.024032831767060538
2095360,0.10927665783448068
183860,0.003597557995070883
1342380,0.0029881887688408522
544680,0.005903749483073759
2014580,0.05810276432600513
1149980,9.509097024058266e-4
252640,0.015183355926132345
2838400,0.013557043633667852
637240,0.05825845320494974
393180,0.005629762232833837
134260,0.0077480693291056765
2348100,0.00639893150175926
47780,0.05761714565843879
326060,0.015537780485339577
134100,0.03927593736570738
294740,0.004635130490163546
83480,0.00835930251363929
183120,0.0100300099791609
304480,0.282515527884708
809660,0.017663554829251162
609240,0.008358810553290776
746320,0.0056329247877410955
2339420,0.0213690016628555
1948040,0.00336785915988918
64300,0.007838952169795918
1865480,0.02825627636799832
132680,0.008625621076732192
1216900,0.00974976874063016
121580,0.006486704617686038
2140000,0.016418652861004506
734100,0.005306182014402684
1417360,0.009672967723546547
2463060,0.004177493603875088
856320,0.04214870459813669
1044440,0.7773099421226946
1928560,0.012363424815578228
245420,0.058962182341271104
853980,0.4440564472626393
659940,0.026005248601968928
1308660,0.0037107051493909635
2952320,0.005787608090981031
2529300,1.7371352549042768e-4
549280,0.003819837414883637
943080,0.008708898329092302
2736460,0.015044719544905548
2334360,0.0109848349189546
1731120,0.030069008086755136
2851560,0.017514858880701534
1948280,0.010556394123639809
2948120,0.0023742838383618834
2916900,0.008714713998484194
1009780,0.025632142168265717
2448540,0.012981505805978717
2053620,0.009139492884601242
52840,0.013021800136551093
1053360,0.09004408888535137
1397960,0.008270925646241451
557520,0.011018649877353353
2612960,0.0275089093678782
2357460,0.0036434976061518326
581560,0.0027522035769175653
2243940,0.02271398534949791
457860,0.004633825601877271
2071700,0.287271284314063
803680,0.0032209876439337937
2760100,0.0016254698337503655
341940,0.006513301037801791
1692420,0.02036389822646228
1891360,0.007609236656298774
1012480,0.0558744188201772
202560,0.0370524743253667
1733680,0.048477382433590475
2891240,0.003107993987245151
1351140,0.08737530446264949
1218020,0.016600520420454904
1743840,0.01044159964482662
2927760,0.012260369264266182
2919540,0.013848233557589153
1037860,0.09874452546738537
1938320,0.07694798585839518
1256300,0.005456922363383274
